STOP_ID;X;Y;TIPO;CALLE;NUMERO;ENTRE1;ENTRE2
1003456;-58.4808580761283;-34.5863040395;PARADAS CON REFUGIO;DE LOS INCAS AV.;5116;ANDONAEGUI;BARZANA
1007015;-58.3719168109196;-34.5864305570;PARADAS DE POSTE;ANTARTIDA ARGENTINA AV.;1285;;
1004718;-58.5024896395544;-34.5865674232;PARADAS DE POSTE;MOSCONI GENERAL AV.;2922;;
1004106;-58.4562969123261;-34.5867325993;PARADAS CON REFUGIO;GUZMAN AV.;;LACROZE, FEDERICO AV.;ELCANO AV.
1000691;-58.3851562507423;-34.5867834386;PARADAS CON REFUGIO;DEL LIBERTADOR AV.;;BRIG. GRAL JUAN FACUNDO QUIROGA;CALLAO AV.
1004186;-58.4625350551915;-34.5868057596;PARADAS DE POSTE;ELCANO AV.;4373;GUZMAN AV.;DEL CAMPO AV.
1000314;-58.4330326753750;-34.5869851593;PARADAS DE POSTE;GODOY CRUZ;1791;GORRITI;HONDURAS
1000780;-58.3852887932741;-34.5870652224;PARADAS CON REFUGIO;DEL LIBERTADOR AV.;918;CALLAO AV.;RODRIGUEZ PEÑA
1000638;-58.3863509361452;-34.5870816162;PARADAS CON REFUGIO;CALLAO AV.;2057;POSADAS;DEL LIBERTADOR AV.
1003480;-58.4824582696552;-34.5873303381;PARADAS CON REFUGIO;DE LOS INCAS AV.;5295;BARZANA;ALTOLAGUIRRE
1003481;-58.4824582696552;-34.5873303381;PARADAS DE POSTE;DE LOS INCAS AV.;5293;ALTOLAGUIRRE;BARZANA
68;-58.4708530885178;-34.5873836980;;;;;
1003780;-58.4536843982593;-34.5874664192;PARADAS CON REFUGIO;CORRIENTES AV.;6795;;
1003805;-58.4536843982593;-34.5874664192;PARADAS CON REFUGIO;CORRIENTES AV.;6797;;
1000603;-58.4201057650685;-34.5876417049;PARADAS DE POSTE;SCALABRINI ORTIZ, RAUL AV.;2102;CHARCAS;PARAGUAY
1004739;-58.4938517319679;-34.5877465081;PARADAS DE POSTE;ARTIGAS, JOSE GERVASIO, GRAL.;4114;;
1006907;-58.3686748795090;-34.5878234459;PARADA NO OFICIAL;PY, COMODORO AV.;2002;;
1004153;-58.4733137192580;-34.5878359790;PARADA NO OFICIAL;AVALOS;991;CHORROARIN AV.;QUIROS
4008;-58.3965170249554;-34.5880235865;;;;;
1003833;-58.4460053685578;-34.5884045274;PARADAS DE POSTE;DORREGO AV.;1128;;
4014;-58.4382498876198;-34.5888568622;;;;;
1000601;-58.4221218420284;-34.5889127225;PARADAS DE POSTE;SCALABRINI ORTIZ, RAUL AV.;1910;GUATEMALA;SOLER
1004670;-58.4957606796498;-34.5891137743;PARADAS DE POSTE;CARRIL, SALVADOR MARIA DEL AV.;2693;;CONDARCO
1000476;-58.4102924888502;-34.5891869681;PARADAS DE POSTE;DIAZ, CNEL. AV.;1892;SANTA FE AV.;GUEMES
1006930;-58.3723227286322;-34.5894315615;PARADAS DE POSTE;RAMOS MEJIA, JOSE MARIA, DR. AV.;;MARTINEZ ZUVIRIA, GUSTAVO,;ANTARTIDA ARGENTINA AV.
1000770;-58.3892715598595;-34.5895209975;PARADAS CON REFUGIO;CALLAO AV.;1769;GUIDO;QUINTANA, MANUEL, PRES.
1006943;-58.3728087501328;-34.5895735624;PARADAS CON REFUGIO;RAMOS MEJIA, JOSE MARIA, DR. AV.;;ANTARTIDA ARGENTINA AV.;MARTINEZ ZUVIRIA, GUSTAVO,
4121;-58.4232043705907;-34.5897459844;;;;;
14678;-58.4982024984139;-34.5907009114;;;;;
4252;-58.4249080358846;-34.5908785408;;;;;
1000776;-58.3906975294453;-34.5910173641;PARADAS DE POSTE;LOPEZ, VICENTE;1787;RODRIGUEZ PEÑA;CALLAO AV.
1006918;-58.3731757771347;-34.5911915975;PARADAS DE POSTE;GILARDI, GILARDO;;SAN MARTIN;RAMOS MEJIA, JOSE MARIA, DR. AV.
1000527;-58.3925393591637;-34.5913580178;PARADAS DE POSTE;LAS HERAS GENERAL AV.;1860;AYACUCHO;CALLAO AV.
1000531;-58.3897556909773;-34.5915049382;PARADAS DE POSTE;RODRIGUEZ PEÑA;1610;GUIDO;LOPEZ, VICENTE
4336;-58.4071366193975;-34.5916735358;;;;;
4361;-58.4494506050460;-34.5918915302;;;;;
1000085;-58.4326636507364;-34.5924655676;PARADA NO OFICIAL;CORDOBA AV.;4841;ARMENIA;GURRUCHAGA
4413;-58.4014858045174;-34.5925386832;;;;;
1000132;-58.4058990780087;-34.5926055042;PARADAS CON REFUGIO;SANTA FE AV.;2789;ANCHORENA, TOMAS MANUEL DE, DR.;LAPRIDA
1000264;-58.4208068141294;-34.5926096421;PARADAS DE POSTE;ACUÑA DE FIGUEROA, FRANCISCO;1616;COSTA RICA;EL SALVADOR
1004571;-58.3866082787416;-34.5927907880;PARADAS DE POSTE;JUNCAL;1351;;
1005537;-58.5129826807826;-34.5927939484;PARADA NO OFICIAL;SAN NICOLAS;;LOPEZ, CARLOS ANTONIO;MOSCONI GENERAL AV.
1001726;-58.3795430024440;-34.5928264283;PARADAS DE POSTE;JUNCAL;867;ARROYO;SUIPACHA
1000393;-58.3887099585380;-34.5930576646;PARADAS DE POSTE;PARANA;1293;ARENALES;JUNCAL
4483;-58.4083737541395;-34.5930837962;;;;;
1000130;-58.4052718603858;-34.5931177006;PARADAS DE POSTE;SANTA FE AV.;2725;ANCHORENA, TOMAS MANUEL DE, DR.;LAPRIDA
1000597;-58.4284656719539;-34.5931313033;PARADAS DE POSTE;SCALABRINI ORTIZ, RAUL AV.;1278;CABRERA, JOSE A.;EL SALVADOR
1000169;-58.4053940394694;-34.5932510933;PARADAS CON REFUGIO;SANTA FE AV.;2710;LAPRIDA;ANCHORENA, TOMAS MANUEL DE, DR.
1000741;-58.4085823731485;-34.5932749163;PARADAS DE POSTE;AGUERO;1390;CHARCAS;MANSILLA, LUCIO NORBERTO, GENERAL
4538;-58.5034718395455;-34.5939535482;;;;;
20472;-58.3732107024107;-34.5940059235;;;;;
1003854;-58.4567210456024;-34.5941511567;PARADAS CON REFUGIO;NEWBERY, JORGE AV.;;CALDAS;GIRARDOT
4570;-58.4060901589261;-34.5942098447;;;;;
1004021;-58.4306836175712;-34.5945925638;PARADAS DE POSTE;SCALABRINI ORTIZ, RAUL AV.;1062;;
1001859;-58.3844570867424;-34.5946473698;PARADAS DE POSTE;LIBERTAD;1192;RIVADAVIA AV.;MITRE, BARTOLOME
1003462;-58.4943969532952;-34.5951032211;PARADA NO OFICIAL;BEIRO, FRANCISCO AV.;2910;NAZCA AV.;ARGERICH
1001783;-58.4251007145595;-34.5952224073;PARADAS DE POSTE;CABRERA, JOSE A.;4240;LAVALLEJA;PRINGLES
1005508;-58.5116187748850;-34.5953912023;PARADAS DE POSTE;FERNANDEZ DE ENCISO;4402;GUTENBERG;SAN NICOLAS
4719;-58.3857480316609;-34.5956793335;;;;;
4718;-58.4392086164880;-34.5957003496;;;;;
4771;-58.3769731442742;-34.5957391717;;;;;
20311;-58.3821303401802;-34.5958450051;;;;;
1004019;-58.4324289646067;-34.5959272049;PARADAS DE POSTE;SCALABRINI ORTIZ, RAUL AV.;889;;
4742;-58.3704784770947;-34.5959276324;;;;;
4850;-58.4638637439545;-34.5964293940;;;;;
1000134;-58.4201861748454;-34.5965418820;PARADAS DE POSTE;CABRERA, JOSE A.;3806;ACUÑA DE FIGUEROA, FRANCISCO;MEDRANO AV.
1000198;-58.4119866669688;-34.5969225702;PARADAS DE POSTE;CABRERA, JOSE A.;3210;SANCHEZ DE BUSTAMENTE;GALLO
1000199;-58.4119866669688;-34.5969225702;PARADAS DE POSTE;CABRERA, JOSE A.;3218;SANCHEZ DE BUSTAMENTE;GALLO
1000196;-58.4078458820818;-34.5970331599;PARADAS DE POSTE;CABRERA, JOSE A.;2904;LAPRIDA;ANCHORENA, TOMAS MANUEL DE, DR.
1000197;-58.4078458820818;-34.5970331599;PARADAS DE POSTE;CABRERA, JOSE A.;2914;LAPRIDA;ANCHORENA, TOMAS MANUEL DE, DR.
1003965;-58.4455844374471;-34.5970753822;PARADA NO OFICIAL;THAMES;306;;
1003637;-58.4418830433617;-34.5971314792;PARADAS DE POSTE;CORRIENTES AV.;5514;;
4858;-58.5068366657053;-34.5971479951;;;;;
20667;-58.4868926516254;-34.5974813680;;;;;
1000193;-58.4038001855952;-34.5975085887;PARADAS DE POSTE;PARAGUAY;2512;ECUADOR;PUEYRREDON AV.
1000961;-58.4033752243429;-34.5977240327;PARADAS DE POSTE;PUEYRREDON AV.;1087;CORDOBA AV.;PARAGUAY
1002589;-58.4233902721899;-34.5978976713;PARADAS DE POSTE;GASCON;1089;;
1000477;-58.4048159008254;-34.5979510353;PARADAS CON REFUGIO;CORDOBA AV.;2663;PUEYRREDON AV.;ECUADOR
1000473;-58.4051081585662;-34.5979523774;PARADAS CON REFUGIO;CORDOBA AV.;2685;BOULOGNE SUR MER;ECUADOR
1005381;-58.4996414206024;-34.5984098167;PARADAS DE POSTE;BEIRO, FRANCISCO AV.;3306;;CAMPANA
1001494;-58.3732382970773;-34.5984664117;PARADAS DE POSTE;CORDOBA AV.;427;RECONQUISTA;SAN MARTIN
1001579;-58.3733706273082;-34.5984764371;PARADAS DE POSTE;CORDOBA AV.;435;RECONQUISTA;SAN MARTIN
1001496;-58.3736502914849;-34.5984976243;PARADAS DE POSTE;CORDOBA AV.;451;RECONQUISTA;SAN MARTIN
1001580;-58.3738116108934;-34.5985098452;PARADAS DE POSTE;CORDOBA AV.;475;;
1001499;-58.3750692256788;-34.5986264243;PARADAS DE POSTE;CORDOBA AV.;547;SAN MARTIN;FLORIDA
1001581;-58.3750692256788;-34.5986264243;PARADAS DE POSTE;CORDOBA AV.;549;;
1001528;-58.3800054762284;-34.5988996860;PARADAS DE POSTE;CORDOBA AV.;923;SUIPACHA;PELLEGRINI, CARLOS
1005452;-58.5091500043772;-34.5995991335;PARADA NO OFICIAL;ASUNCION;3825;;LINCOLN AV.
1001713;-58.3868565302754;-34.5996074014;PARADAS DE POSTE;URUGUAY AV.;782;CORDOBA AV.;VIAMONTE
5170;-58.4788312891424;-34.5996709235;;;;;
1005416;-58.5020118961472;-34.5997408674;PARADAS DE POSTE;BEIRO, FRANCISCO AV.;3491;;CONCORDIA
1001685;-58.3839306042260;-34.5998480400;PARADAS DE POSTE;LIBERTAD;743;VIAMONTE;CORDOBA AV.
1005429;-58.5113046621420;-34.6000081211;PARADAS DE POSTE;NUEVA YORK;;CHIVILCOY AV.;BAHIA BLANCA
1002344;-58.3927464640608;-34.6002222018;PARADAS CON REFUGIO;CALLAO AV.;769;VIAMONTE;CORDOBA AV.
1001433;-58.3708891357803;-34.6003031354;PARADAS DE POSTE;ALEM, LEANDRO N. AV.;628;VIAMONTE;TUCUMAN
1001434;-58.3708891357803;-34.6003031354;PARADAS DE POSTE;ALEM, LEANDRO N. AV.;628;VIAMONTE;TUCUMAN
1005472;-58.5120774599286;-34.6004481113;PARADAS DE POSTE;NUEVA YORK;4064;;CHIVILCOY AV.
1001687;-58.3860018664180;-34.6005897682;PARADAS DE POSTE;VIAMONTE;1342;URUGUAY AV.;TALCAHUANO
20675;-58.4738524100556;-34.6005916734;;;;;
20307;-58.3818273207798;-34.6006417020;;;;;
1005455;-58.5108976498916;-34.6006870605;PARADA NO OFICIAL;ASUNCION;;BAHIA BLANCA;CHIVILCOY AV.
1002587;-58.4237455995900;-34.6007056487;PARADA NO OFICIAL;GASCON;883;;
5285;-58.4621209043436;-34.6008190042;;;;;
5300;-58.3942108443973;-34.6008719702;;;;;
14794;-58.3683895118626;-34.6010295401;;;;;
1000432;-58.3969853001922;-34.6010449623;PARADAS DE POSTE;VIAMONTE;2100;URIBURU JOSE E.,PRES.;JUNIN
1001217;-58.3801129532662;-34.6012753847;PARADAS DE POSTE;TUCUMAN;929;SUIPACHA;PELLEGRINI, CARLOS
5373;-58.4821859508684;-34.6014152189;;;;;
1001126;-58.4045672511233;-34.6014255735;PARADAS DE POSTE;PUEYRREDON AV.;747;TUCUMAN;VIAMONTE
1004284;-58.4722571305697;-34.6015939453;PARADAS DE POSTE;PUNTA ARENAS;1846;;
1003950;-58.4431758228654;-34.6016975711;PARADAS DE POSTE;MALABIA;10;;
1001265;-58.3941824759317;-34.6017403174;PARADAS DE POSTE;RIOBAMBA;618;VIAMONTE;TUCUMAN
1003654;-58.4331461507013;-34.6018484294;PARADAS CON REFUGIO;CORRIENTES AV.;4774;;
1002381;-58.3867781830952;-34.6019330070;PARADAS DE POSTE;URUGUAY AV.;586;TUCUMAN;LAVALLE
1002388;-58.3879330916867;-34.6023895633;PARADAS DE POSTE;PARANA;541;CORRIENTES AV.;LAVALLE
1002518;-58.4253562752478;-34.6028216448;PARADAS DE POSTE;CORRIENTES AV.;4284;;
5583;-58.4241029355034;-34.6028624860;;;;;
130;-58.5244967137628;-34.6028826613;;;;;
5609;-58.5182254687087;-34.6030049765;;;;;
1001879;-58.3918541098589;-34.6030869426;PARADAS DE POSTE;LAVALLE;1759;RODRIGUEZ PEÑA;CALLAO AV.
1004232;-58.4646155737324;-34.6033404357;PARADA NO OFICIAL;ALVAREZ, DONATO, TTE. GRAL. AV.;2085;SAN BLAS;CAMARONES
1002000;-58.4199619251239;-34.6033584675;PARADAS DE POSTE;CORRIENTES AV.;3928;;
1000404;-58.4018004736766;-34.6033935371;PARADAS DE POSTE;LAVALLE;2469;AZCUENAGA;LARREA
1000406;-58.4018004736766;-34.6033935371;PARADAS DE POSTE;LAVALLE;2479;AZCUENAGA;LARREA
1005015;-58.5120012149047;-34.6034094169;PARADAS DE POSTE;GUALEGUAYCHU;3502;NAVARRO;CANTILO
5678;-58.4393927771044;-34.6034973743;;;;;
1005012;-58.5086546469783;-34.6035763788;PARADAS DE POSTE;CHIVILCOY AV.;3312;;
1004063;-58.4879514095174;-34.6035992076;PARADAS CON REFUGIO;NAZCA AV.;2795;SANTO TOME;SASTRE, MARCOS
1004064;-58.4879514095174;-34.6035992076;PARADAS DE POSTE;NAZCA AV.;2791;SANTO TOME;SASTRE, MARCOS
1002560;-58.4194990468147;-34.6036143885;PARADAS DE POSTE;SALGUERO, JERONIMO;585;;
1002561;-58.4194990468147;-34.6036143885;PARADAS DE POSTE;SALGUERO, JERONIMO;595;;
1001128;-58.4051708705283;-34.6037712582;PARADAS DE POSTE;PUEYRREDON AV.;573;CORRIENTES AV.;LAVALLE
1003989;-58.4616567867985;-34.6037874771;PARADAS DE POSTE;SAN MARTIN AV.;2422;;
1004574;-58.4935679475756;-34.6039705235;PARADAS DE POSTE;NOGOYA;3206;;CUENCA
1002060;-58.4302486690282;-34.6040048559;PARADAS DE POSTE;SARMIENTO;4595;;
5762;-58.4089147387040;-34.6041189669;;;;;
1003422;-58.4358235107241;-34.6041505868;PARADAS CON REFUGIO;PATRICIAS ARGENTINAS AV.;;GALLARDO, ANGEL AV.;DRAGO, LUIS MARIA
5799;-58.3922863350328;-34.6044360794;;;;;
1003920;-58.4578312681886;-34.6045697146;PARADAS DE POSTE;SAN MARTIN AV.;2165;;ESPINOSA
1003921;-58.4578312681886;-34.6045697146;PARADA NO OFICIAL;SAN MARTIN AV.;2163;;
1000967;-58.3800760939558;-34.6046488819;PARADAS DE POSTE;SAENZ PEÑA, ROQUE, PRES. AV.;926;PELLEGRINI, CARLOS;SARMIENTO
1000969;-58.3800760939558;-34.6046488819;PARADAS DE POSTE;SAENZ PEÑA, ROQUE, PRES. AV.;938;PELLEGRINI, CARLOS;SARMIENTO
1000363;-58.4022485695232;-34.6047985308;PARADAS DE POSTE;CORRIENTES AV.;2504;PASO;LARREA
1005005;-58.5208567498787;-34.6048167921;PARADAS DE POSTE;CARRIL, SALVADOR MARIA DEL AV.;4708;;ALLENDE
5860;-58.4446604380287;-34.6048995167;;;;;
1001805;-58.3921481039965;-34.6049374519;PARADAS CON REFUGIO;CALLAO AV.;361;SARMIENTO;CORRIENTES AV.
1002904;-58.4056235840636;-34.6051949082;PARADAS CON REFUGIO;PUEYRREDON AV.;438;CORRIENTES AV.;GOMEZ, VALENTIN
1004986;-58.5112790971463;-34.6054384925;PARADAS DE POSTE;BEIRO, FRANCISCO AV.;4265;GUALEGUAYCHU;SANABRIA
1002571;-58.4213207199915;-34.6055021113;PARADAS DE POSTE;MEDRANO AV.;468;;
1004065;-58.4865012551864;-34.6055366208;PARADAS DE POSTE;NAZCA AV.;2624;SANTO TOME;ARREGUI
1004092;-58.4745251561293;-34.6055679448;PARADAS DE POSTE;ALVAREZ JONTE;2231;DE LEON BERNARDO;CARACAS
5946;-58.4057132200563;-34.6055720046;;;;;
5957;-58.3921939210968;-34.6056470571;;;;;
1002073;-58.4158066473530;-34.6056596962;PARADAS DE POSTE;SARMIENTO;3591;;
6015;-58.4680582980655;-34.6061072567;;;;;
1005002;-58.5229344923854;-34.6063246923;PARADA NO OFICIAL;LASTRA AV.;4089;;CARRIL, SALVADOR MARIA DEL AV.
6073;-58.4059448263322;-34.6065465854;;;;;
6079;-58.4429800752824;-34.6066123489;;;;;
1004601;-58.5064772868963;-34.6071958347;PARADA NO OFICIAL;MERCEDES;3093;;TINOGASTA
1003593;-58.4482028816767;-34.6072117661;PARADAS DE POSTE;SAN MARTIN AV.;1358;RODRIGUEZ, MANUEL A., GENERAL;GAONA AV.
1002537;-58.4211335363997;-34.6072209078;PARADAS DE POSTE;POTOSI;3895;;
1002536;-58.4250876560290;-34.6072250549;PARADAS DE POSTE;POTOSI;4111;;
1000955;-58.3747088418871;-34.6072468486;PARADAS CON REFUGIO;SAENZ PEÑA, ROQUE, PRES. AV.;567;SAN MARTIN;FLORIDA
1000959;-58.3747088418871;-34.6072468486;PARADAS DE POSTE;SAENZ PEÑA, ROQUE, PRES. AV.;567;SAN MARTIN;FLORIDA
1000375;-58.4137151574408;-34.6073481996;PARADAS DE POSTE;PERON, JUAN DOMINGO, TTE. GENERAL;3359;AGUERO;GALLO
1001811;-58.3894324659145;-34.6078562315;PARADAS DE POSTE;MITRE, BARTOLOME;1608;RODRIGUEZ PEÑA;MONTEVIDEO
1002552;-58.4188069469620;-34.6082615454;PARADAS DE POSTE;BULNES;210;;
1002114;-58.3863204119484;-34.6084782353;PARADAS DE POSTE;URUGUAY;36;MITRE, BARTOLOME;RIVADAVIA AV.
1000386;-58.3994121761884;-34.6085238310;PARADAS DE POSTE;MITRE, BARTOLOME;2310;AZCUENAGA;PASTEUR
1002545;-58.4279662949420;-34.6087942442;PARADAS DE POSTE;DIAZ VELEZ AV.;4314;;
1003767;-58.4890482137314;-34.6091004672;PARADAS DE POSTE;LASCANO;3206;;CUENCA
1003684;-58.4445899766275;-34.6091025114;PARADAS DE POSTE;FRANKLIN;806;;
6451;-58.4060062401884;-34.6092994619;;;;;
1004995;-58.5225548808980;-34.6093956629;PARADAS DE POSTE;BERMUDEZ;3487;;MORAN, PEDRO
1000297;-58.3981629632900;-34.6095648032;PARADAS CON REFUGIO;RIVADAVIA AV.;2241;PASCO;PASTEUR
1000298;-58.3983800909390;-34.6095816338;PARADAS DE POSTE;RIVADAVIA AV.;2251;PASCO;PASTEUR
1000304;-58.3987648673493;-34.6096114591;PARADAS CON REFUGIO;RIVADAVIA AV.;2283;URIBURU JOSE E.,PRES.;PASTEUR
1000868;-58.3851492715309;-34.6099138333;PARADAS DE POSTE;YRIGOYEN, HIPOLITO;1316;SAN JOSE;SANTIAGO DEL ESTERO
1000330;-58.4055187187373;-34.6100146242;PARADAS CON REFUGIO;RIVADAVIA AV.;2751;CASTELLI;PUEYRREDON AV.
6551;-58.4045743101730;-34.6100423365;;;;;
1003721;-58.4521371118916;-34.6105007955;PARADAS CON REFUGIO;GAONA AV.;1693;;
1004396;-58.4954474957084;-34.6106932059;PARADAS DE POSTE;LAMARCA, EMILIO;2314;SANTO TOME;ARREGUI
1005814;-58.5292304950103;-34.6107322769;PARADA NO OFICIAL;PAZ, GRAL. AV. COLECTORA;;AVELLANEDA, NICOLAS;LOPE DE VEGA AV.
1001849;-58.3848563401847;-34.6108250434;PARADAS DE POSTE;SANTIAGO DEL ESTERO;189;;
1000050;-58.3664336332887;-34.6108950798;PARADA NO OFICIAL;MOREAU DE JUSTO, ALICIA AV.;;VILLAFLOR, AZUCENA;GUEMES, MACACHA
1001273;-58.4180503618471;-34.6109127508;PARADAS CON REFUGIO;RIVADAVIA AV.;3667;;
6698;-58.4173398666527;-34.6109424309;;;;;
1002943;-58.4103226031247;-34.6111791619;PARADAS DE POSTE;URQUIZA, GRAL.;65;;
1001367;-58.4206339147618;-34.6112681555;PARADAS CON REFUGIO;RIVADAVIA AV.;3879;SALGUERO, JERONIMO;MEDRANO AV.
20280;-58.4678482157916;-34.6113038226;;;;;
1001244;-58.3933590620400;-34.6113725812;PARADAS DE POSTE;COMBATE DE LOS POZOS;181;YRIGOYEN, HIPOLITO;ALSINA, ADOLFO
1001077;-58.3921711987960;-34.6115755292;PARADAS DE POSTE;ALSINA, ADOLFO;1816;COMBATE DE LOS POZOS;ENTRE RIOS AV.
1003681;-58.4425616301063;-34.6116401411;PARADAS DE POSTE;PUEYRREDON, HONORIO, DR. AV.;724;;
1004103;-58.4691807898355;-34.6117573790;PARADAS DE POSTE;GAVILAN;1606;SAN MARTIN REMEDIOS DE ESCALA DE;JUSTO, JUAN B. AV.
1004532;-58.5286834803919;-34.6118983062;PARADA NO OFICIAL;PAZ, GRAL. AV. COLECTORA;8330;;
1003715;-58.4519100841936;-34.6119455085;PARADAS DE POSTE;FRANKLIN;1222;PAYSANDU;ESPINOSA
144;-58.3636974150354;-34.6119673522;;;;;
1001114;-58.3677496981995;-34.6122151035;PARADAS CON REFUGIO;BELGRANO AV.;;AZOPARDO;HUERGO, ING. AV.
6887;-58.3691635373404;-34.6123085084;;;;;
6889;-58.4043501242144;-34.6123499189;;;;;
6901;-58.3705269763086;-34.6123867320;;;;;
1004404;-58.5079917393219;-34.6125035103;PARADAS DE POSTE;NOGOYA;4508;COUTO, MIGUEL;SEGUROLA AV.
1004974;-58.4958130613360;-34.6128899688;PARADAS DE POSTE;LASCANO;3818;;
6976;-58.5235142405583;-34.6130141619;;;;;
1003712;-58.4417707603136;-34.6131471960;PARADAS DE POSTE;MENDEZ DE ANDES;520;REPETTO, NICOLAS, DR.;PUEYRREDON, HONORIO, DR. AV.
1001854;-58.3820492719656;-34.6132338859;PARADAS DE POSTE;BELGRANO AV.;1110;;
7057;-58.3875143328215;-34.6135364524;;;;;
7065;-58.3690374137188;-34.6135503642;;;;;
1001522;-58.4173431111845;-34.6137389758;PARADA NO OFICIAL;BOEDO;197;DON BOSCO;YRIGOYEN, HIPOLITO AV.
20279;-58.4722554943843;-34.6138239700;;;;;
7139;-58.3961349617884;-34.6141366931;;;;;
1001147;-58.3932677846920;-34.6144085104;PARADAS DE POSTE;COMBATE DE LOS POZOS;441;BELGRANO AV.;REPUBLICA BOLIVARIANA DE VENEZUELA
1000582;-58.3695337648683;-34.6145366591;PARADAS DE POSTE;PASEO COLON AV.;591;REPUBLICA BOLIVARIANA DE VENEZUELA;MEXICO
1000583;-58.3695337648683;-34.6145366591;PARADAS DE POSTE;PASEO COLON AV.;591;MEXICO;BOLIVAR
7215;-58.3668550364472;-34.6145771498;;;;;
7241;-58.4061949274602;-34.6148036924;;;;;
1001246;-58.4289196646252;-34.6148644170;PARADAS CON REFUGIO;RIVADAVIA AV.;4485;YATAY;RIO DE JANEIRO
1004098;-58.4732417272330;-34.6149710240;PARADAS DE POSTE;ESTADO PLURINACIONAL DE BOLIVIA;1448;BELAUSTEGUI, LUIS, DR.;JUSTO, JUAN B. AV.
1003310;-58.4376204943309;-34.6149721214;PARADA NO OFICIAL;ACOYTE AV.;275;ARAOZ ALFARO, GREGORIO, DR;BOGOTA
1001233;-58.3944198851232;-34.6150910296;PARADAS DE POSTE;REPUBLICA BOLIVARIANA DE VENEZUELA;1993;COMBATE DE LOS POZOS;SARANDI
1003714;-58.4468135371666;-34.6151352612;PARADA NO OFICIAL;MENDEZ DE ANDES;852;;
1000619;-58.3688124167271;-34.6152495715;PARADAS CON REFUGIO;PASEO COLON AV.;650;CHILE AV.;MEXICO
1000620;-58.3688124167271;-34.6152495715;PARADAS CON REFUGIO;PASEO COLON AV.;650;CHILE AV.;MEXICO
1000621;-58.3688124167271;-34.6152495715;PARADAS CON REFUGIO;PASEO COLON AV.;650;CHILE AV.;MEXICO
1000622;-58.3688124167271;-34.6152495715;PARADAS CON REFUGIO;PASEO COLON AV.;650;CHILE AV.;MEXICO
1001634;-58.3904262927546;-34.6154081930;PARADAS DE POSTE;SOLIS;559;REPUBLICA BOLIVARIANA DE VENEZUELA;MEXICO
1002317;-58.4639126962036;-34.6154662584;PARADAS CON REFUGIO;GAONA AV.;2659;;
1001308;-58.4133872846100;-34.6155565910;PARADAS CON REFUGIO;BELGRANO AV.;3338;LINIERS, VIRREY;SANCHEZ DE LORIA
7364;-58.3659988997205;-34.6155720023;;;;;
1003699;-58.4548883189404;-34.6157367601;PARADAS DE POSTE;NEUQUEN;1510;;
1001315;-58.4232638813511;-34.6158605417;PARADAS DE POSTE;BELGRANO;4022;TREINTA Y TRES ORIENTALES;BOCAYUVA, QUINTINO
14842;-58.4375841699176;-34.6158863436;;;;;
1005195;-58.4956367321865;-34.6159214772;PARADAS DE POSTE;BAHIA BLANCA;1995;;
1001293;-58.4079832226946;-34.6164320814;PARADAS DE POSTE;REPUBLICA BOLIVARIANA DE VENEZUELA;2989;DEAN FUNES;LA RIOJA
7555;-58.4747173681077;-34.6164418780;;;;;
1004467;-58.5128665871348;-34.6165767836;PARADAS DE POSTE;BAIGORRIA;4993;;BERMUDEZ
1002326;-58.4666128984948;-34.6166577208;PARADA NO OFICIAL;GAONA AV.;;GAVILAN;CARACAS
1003563;-58.4330940157096;-34.6167129272;PARADAS CON REFUGIO;RIVADAVIA AV.;4817;;
1003564;-58.4330940157096;-34.6167129272;PARADAS DE POSTE;RIVADAVIA AV.;4817;CAMPICHUELO;BALCARCE, FLORENCIO
1003565;-58.4330940157096;-34.6167129272;PARADAS CON REFUGIO;RIVADAVIA AV.;4817;CAMPICHUELO;BALCARCE, FLORENCIO
1003566;-58.4330940157096;-34.6167129272;PARADAS CON REFUGIO;RIVADAVIA AV.;4817;CAMPICHUELO;BALCARCE, FLORENCIO
7578;-58.3931899572481;-34.6169777574;;;;;
7659;-58.4081219914371;-34.6174672699;;;;;
1001443;-58.4272975904517;-34.6175046064;PARADAS DE POSTE;MUÑIZ;336;REPUBLICA BOLIVARIANA DE VENEZUELA;QUITO
1001830;-58.3743834880728;-34.6175957602;PARADAS DE POSTE;PERU;828;;
1004938;-58.5025996792747;-34.6179011287;PARADAS DE POSTE;SEGUROLA AV.;2012;;
1001617;-58.3912445633660;-34.6180491190;PARADAS CON REFUGIO;INDEPENDENCIA AV.;1789;SOLIS;ENTRE RIOS AV.
20278;-58.4760963333816;-34.6181025949;;;;;
1001457;-58.4260620604201;-34.6181160703;PARADAS DE POSTE;REPUBLICA BOLIVARIANA DE VENEZUELA;4314;SPEGAZZINI CARLOS;MARMOL, JOSE
1001374;-58.4135563569948;-34.6181245247;PARADAS DE POSTE;AGRELO;3361;SANCHEZ DE LORIA;LINIERS VIRREY
1001525;-58.4168426928822;-34.6182327851;PARADAS CON REFUGIO;BOEDO AV.;475;REPUBLICA BOLIVARIANA DE VENEZUELA;AGRELO
1001372;-58.4164647578590;-34.6184689316;PARADA NO OFICIAL;AGRELO;3595;MAZA;BOEDO AV.
7827;-58.3814674128537;-34.6185356402;;;;;
1000587;-58.3691036526023;-34.6190123909;PARADAS DE POSTE;PASEO COLON AV.;995;ESTADOS UNIDOS;CALVO, CARLOS
